,focal,partner,reaction,class,flux
3556,161,352,EX_malthp_e,received,1.0870694436234679e-06
3557,161,352,EX_mg2_e,co-consumed,0.0019808894854417194
3558,161,352,EX_mn2_e,co-consumed,0.00015778609925218078
3559,161,352,EX_nh4_e,provided,1.0936919754877816
3560,161,352,EX_no3_e,co-consumed,2.7314704992949143e-06
3561,161,352,EX_o2_e,co-consumed,3.8461551889635275
3562,161,352,EX_pheme_e,co-consumed,4.870854398768462e-05
3563,161,352,EX_pi_e,co-consumed,0.21625573852250043
3564,161,352,EX_pro__L_e,co-consumed,3.02960688178122e-06
3565,161,352,EX_s_e,co-consumed,0.021092352415151637
3566,161,352,EX_salchs4_e,co-consumed,1.1244238302612415e-06
3567,161,352,EX_skm_e,co-consumed,3.159775620927427e-06
3568,161,352,EX_so4_e,co-consumed,0.0009895553688986385
3569,161,352,EX_tsul_e,co-consumed,1.2128957825338461e-05
3570,161,352,EX_ura_e,co-consumed,0.07551129554854702
3571,161,352,EX_zn2_e,co-consumed,7.786551035616538e-05
3572,163,1334,EX_4abut_e,co-consumed,2.0144874022379047
3573,163,1334,EX_acald_e,received,1.6520561723e-05
3574,163,1334,EX_adn_e,received,1.1191013150615886e-06
3575,163,1334,EX_ala__L_e,co-consumed,3.988300751953847e-06
3576,163,1334,EX_alahis_e,co-consumed,1.860880405149321e-06
3577,163,1334,EX_arg__L_e,co-consumed,0.06815127319776508
3578,163,1334,EX_asn__L_e,co-consumed,0.005216857295507812
3579,163,1334,EX_asp__L_e,provided,1.1945928717933186e-06
3580,163,1334,EX_bz_e,co-consumed,2.2202114533069232e-05
3581,163,1334,EX_ca2_e,co-consumed,0.0011992702117069654
3582,163,1334,EX_carn_e,co-consumed,1.5640237036382502e-06
3583,163,1334,EX_cit_e,co-consumed,0.0015447699777288233
3584,163,1334,EX_cl_e,co-consumed,0.0011992702235090655
3585,163,1334,EX_co_e,received,9.60691638664077e-05
3586,163,1334,EX_cobalt2_e,co-consumed,2.3040734134615383e-05
3587,163,1334,EX_cu2_e,co-consumed,0.00016335880501445002
3588,163,1334,EX_cys__L_e,provided,1.0545480803968103e-06
3589,163,1334,EX_dad_2_e,received,1.407754939463242e-06
3590,163,1334,EX_etha_e,co-consumed,1.653863481005412e-06
3591,163,1334,EX_fe2_e,co-consumed,0.001249290218271727
3592,163,1334,EX_fe3_e,co-consumed,0.0001775160016819923
3593,163,1334,EX_fe3dcit_e,provided,0.0007509458948479962
3594,163,1334,EX_fe3pyovd_kt_e,received,9.131650491718462e-05
3595,163,1334,EX_fru_e,co-consumed,1.998439181506923e-05
3596,163,1334,EX_g3pg_e,received,1.0626090437949293e-06
3597,163,1334,EX_glc__D_e,co-consumed,6.245775941846154e-06
3598,163,1334,EX_glu__L_e,co-consumed,1.4390990979172195e-06
3599,163,1334,EX_gly_e,co-consumed,5.664214812215384e-06
3600,163,1334,EX_glyald_e,co-consumed,0.11762524860813016
3601,163,1334,EX_glyc_e,received,0.02639678393326761
3602,163,1334,EX_glygln_e,co-consumed,0.19882805343312032
3603,163,1334,EX_gsn_e,co-consumed,4.419677672184616e-06
3604,163,1334,EX_gua_e,co-consumed,0.05602998569463174
3605,163,1334,EX_h2o2_e,received,4.3563088906e-06
3606,163,1334,EX_h2o_e,co-consumed,3.8326149141324772
3607,163,1334,EX_h2s_e,co-consumed,0.05669442219344788
3608,163,1334,EX_h_e,co-consumed,1.0167945260993354
3609,163,1334,EX_hexs_e,provided,1.1755515622834438e-06
3610,163,1334,EX_his__L_e,co-consumed,2.8782681201550002e-05
3611,163,1334,EX_hishis_e,co-consumed,6.188072051596154e-06
3612,163,1334,EX_hxan_e,co-consumed,4.631882573307692e-06
3613,163,1334,EX_ile__L_e,co-consumed,3.5981613529945235e-06
3614,163,1334,EX_ins_e,received,1.6850130268476974e-06
3615,163,1334,EX_istfrnA_e,received,9.37997257431e-05
3616,163,1334,EX_istfrnB_e,received,9.568576336178847e-05
3617,163,1334,EX_k_e,co-consumed,0.04497390017938744
3618,163,1334,EX_lac__L_e,received,2.2310489769805835
3619,163,1334,EX_leu__L_e,co-consumed,0.10377024869899146
3620,163,1334,EX_lnlc_e,provided,1.4614324957569231e-05
3621,163,1334,EX_lys__L_e,received,0.07906552553451937
3622,163,1334,EX_meoh_e,received,8.002495507542308e-06
3623,163,1334,EX_met__L_e,received,1.3923963997056034e-06
3624,163,1334,EX_metox_e,received,1.3554957140419765e-06
3625,163,1334,EX_mg2_e,co-consumed,0.0019987837359668388
3626,163,1334,EX_mn2_e,co-consumed,0.0001592114728702154
3627,163,1334,EX_no2_e,provided,0.00011021439337829616
3628,163,1334,EX_no3_e,received,9.949526197805001e-05
3629,163,1334,EX_no_e,provided,6.150408540511538e-06
3630,163,1334,EX_o2_e,co-consumed,3.84615362881746
3631,163,1334,EX_orn_e,co-consumed,0.0509197168906
3632,163,1334,EX_pea_e,received,2.3364877032580768e-05
3633,163,1334,EX_pheme_e,received,2.037203969611639e-06
3634,163,1334,EX_pi_e,co-consumed,0.22268244865019532
3635,163,1334,EX_pnto__R_e,co-consumed,2.3161353461510233e-06
3636,163,1334,EX_pyovd_kt_e,provided,9.066118190544232e-05
3637,163,1334,EX_rib__D_e,co-consumed,1.0723937787872875e-06
3638,163,1334,EX_ser__L_e,co-consumed,0.16052527263996938
3639,163,1334,EX_skm_e,co-consumed,1.2296408767862724e-06
3640,163,1334,EX_so4_e,co-consumed,0.0010014441983207693
3641,163,1334,EX_stfrnA_e,provided,9.379972574309617e-05
3642,163,1334,EX_stfrnB_e,provided,9.568576336178847e-05
3643,163,1334,EX_thr__L_e,co-consumed,0.005292149623333993
3644,163,1334,EX_trp__L_e,provided,1.3673316460558187e-06
3645,163,1334,EX_ttdcea_e,provided,1.4696760559468028e-06
3646,163,1334,EX_tyr__L_e,received,1.181690117682258e-06
3647,163,1334,EX_ura_e,provided,0.006183550313298108
3648,163,1334,EX_val__L_e,co-consumed,8.510756318326924e-06
3649,163,1334,EX_zn2_e,co-consumed,7.856890339905e-05
3650,163,161,EX_12dgr160_e,co-consumed,2.0682634360708692e-06
3651,163,161,EX_12dgr180_e,co-consumed,2.0649037930139252e-06
3652,163,161,EX_1ag160_e,co-consumed,1.180184459472067e-06
3653,163,161,EX_1ag180_e,co-consumed,1.1817076945168424e-06
3654,163,161,EX_1ag181d9_e,co-consumed,1.1846960732843093e-06
3655,163,161,EX_1ag182d9d12_e,co-consumed,1.181897466503429e-06
3656,163,161,EX_2m35mdntha_e,co-consumed,1.0262417597656227e-06
3657,163,161,EX_34dhbz_e,co-consumed,1.035892319304509e-06
3658,163,161,EX_35dnta_e,co-consumed,1.026597265182862e-06
3659,163,161,EX_3oxoadp_e,co-consumed,1.1403339337911778e-06
3660,163,161,EX_4abut_e,co-consumed,0.2094363277380385
3661,163,161,EX_acald_e,co-consumed,0.09829531369878969
3662,163,161,EX_acon_C_e,co-consumed,3.1936013869134513e-06
3663,163,161,EX_adn_e,received,7.855295644465384e-06
3664,163,161,EX_ala__L_e,co-consumed,2.108407097423211e-06
3665,163,161,EX_arg__L_e,co-consumed,0.06815127319776508
3666,163,161,EX_bz_e,co-consumed,2.3533893214703847e-05
3667,163,161,EX_ca2_e,co-consumed,0.0011992702117069654
3668,163,161,EX_cit_e,co-consumed,0.0014447745074116231
3669,163,161,EX_cl_e,co-consumed,0.0011992702235090655
3670,163,161,EX_co_e,received,9.60691638664077e-05
3671,163,161,EX_cobalt2_e,co-consumed,2.3040734134615383e-05
3672,163,161,EX_cu2_e,co-consumed,0.00016335880501445002
3673,163,161,EX_cyan_e,co-consumed,1.0316303984799737e-06
3674,163,161,EX_dad_2_e,received,4.268254737353846e-06
3675,163,161,EX_dag181d9_e,co-consumed,2.0715507291010693e-06
3676,163,161,EX_dag182d9d12_e,co-consumed,2.06283632505881e-06
3677,163,161,EX_etoh_e,provided,0.0006796060114887308
3678,163,161,EX_fe2_e,co-consumed,0.001249290218271727
3679,163,161,EX_fe3_e,co-consumed,0.0022493741841942195
3680,163,161,EX_fe3pyovd_kt_e,co-consumed,5.6245954038388466e-05
3681,163,161,EX_fru_e,co-consumed,0.05904668206098606
3682,163,161,EX_glc__D_e,co-consumed,0.06340462857657174
3683,163,161,EX_glcur_e,provided,1.347387905612379e-06
3684,163,161,EX_glu__L_e,received,1.2439699748875525e-06
3685,163,161,EX_gly_e,received,1.0826890333139525e-06
3686,163,161,EX_glyald_e,co-consumed,0.0045963990712413385
3687,163,161,EX_glyc_e,co-consumed,0.02639678393326761
3688,163,161,EX_glygln_e,co-consumed,0.19882805343312032
3689,163,161,EX_gsn_e,received,4.419677672184616e-06
3690,163,161,EX_h2o_e,received,2.7238127161736734
3691,163,161,EX_h2s_e,received,0.05669442219344788
3692,163,161,EX_h_e,co-consumed,3.846150840431092
3693,163,161,EX_his__L_e,received,2.183253712620377e-06
3694,163,161,EX_hxan_e,received,4.631882573307692e-06
3695,163,161,EX_ile__L_e,co-consumed,0.06694157852024211
3696,163,161,EX_indole_e,co-consumed,0.015605454078592932
3697,163,161,EX_ins_e,received,1.6850130268476974e-06
3698,163,161,EX_istfrnA_e,co-consumed,5.896014369809231e-05
3699,163,161,EX_istfrnB_e,co-consumed,6.083517118032308e-05
3700,163,161,EX_k_e,co-consumed,0.04497390017938744
3701,163,161,EX_lys__L_e,co-consumed,2.1925373776901084e-06
3702,163,161,EX_maltttr_e,co-consumed,1.1072902811591693e-06
3703,163,161,EX_met__D_e,co-consumed,1.1249951775515273e-06
3704,163,161,EX_met__L_e,received,1.0773004477807656e-06
3705,163,161,EX_mg2_e,co-consumed,0.0019987837359668388
3706,163,161,EX_mn2_e,co-consumed,0.0001592114728702154
3707,163,161,EX_no3_e,co-consumed,2.7314704992949143e-06
3708,163,161,EX_o2_e,co-consumed,3.8461552650626682
3709,163,161,EX_orn__D_e,co-consumed,1.083725277880235e-06
3710,163,161,EX_orn_e,received,0.0509197168906
3711,163,161,EX_pheme_e,co-consumed,5.202052776180001e-05
3712,163,161,EX_pi_e,co-consumed,0.22268244865019532
3713,163,161,EX_ptrc_e,received,2.633065820167575e-06
3714,163,161,EX_rib__D_e,co-consumed,1.3976831023183708e-06
3715,163,161,EX_salchs4_e,co-consumed,1.0055455168357758e-06
3716,163,161,EX_sheme_e,received,1.1915690185405106e-06
3717,163,161,EX_skm_e,co-consumed,1.2296408767862724e-06
3718,163,161,EX_so4_e,co-consumed,0.0010356942641698114
3719,163,161,EX_tag160_e,co-consumed,2.775667147767166e-06
3720,163,161,EX_tag180_e,co-consumed,2.767705584095227e-06
3721,163,161,EX_tag181d9_e,co-consumed,2.787263072306794e-06
3722,163,161,EX_tag182d9d12_e,co-consumed,2.76668563930147e-06
3723,163,161,EX_thym_e,provided,1.8083632734040578e-06
3724,163,161,EX_ura_e,provided,0.006183550313298108
3725,163,161,EX_urea_e,co-consumed,1.6831235562112555e-06
3726,163,161,EX_zn2_e,co-consumed,7.856890339905e-05
3727,163,2872,EX_2ddglcn_e,co-consumed,5.985208242980769e-06
3728,163,2872,EX_acald_e,received,0.09829531369878969
3729,163,2872,EX_acon_C_e,co-consumed,4.215207306e-06
3730,163,2872,EX_adn_e,received,3.885598210734615e-06
3731,163,2872,EX_alahis_e,co-consumed,2.2537737703450773e-06
3732,163,2872,EX_arg__L_e,co-consumed,0.04673723443191512
3733,163,2872,EX_asn__L_e,received,1.3973884005330794e-06
3734,163,2872,EX_asp__L_e,provided,1.1945928717933186e-06
3735,163,2872,EX_ca2_e,co-consumed,0.0008223304796544077
3736,163,2872,EX_carn_e,co-consumed,2.207318667197661e-06
3737,163,2872,EX_cit_e,received,2.5683719508318884e-06
3738,163,2872,EX_cl_e,co-consumed,0.0008223303049538001
3739,163,2872,EX_co_e,received,9.60691638664077e-05
3740,163,2872,EX_cobalt2_e,co-consumed,1.57988532064e-05
3741,163,2872,EX_cu2_e,co-consumed,0.0001120138692334
3742,163,2872,EX_cys__L_e,provided,1.0545480803968103e-06
3743,163,2872,EX_dad_2_e,received,3.217081853684958e-06
3744,163,2872,EX_fe2_e,received,1.7597019773094293e-06
3745,163,2872,EX_fe3_e,co-consumed,0.0022483947389133154
3746,163,2872,EX_fe3pyovd_kt_e,co-consumed,4.7090202462842307e-05
3747,163,2872,EX_fru_e,co-consumed,0.05904668206098606
3748,163,2872,EX_glc__D_e,co-consumed,0.12475864941207883
3749,163,2872,EX_glu__L_e,co-consumed,1.4390990979172195e-06
3750,163,2872,EX_glyc3p_e,received,2.2568519530404594e-06
3751,163,2872,EX_glyc_e,received,1.1593025016261539e-05
3752,163,2872,EX_glygln_e,co-consumed,0.14452506513763058
3753,163,2872,EX_glymet_e,co-consumed,1.7900076925017285e-06
3754,163,2872,EX_gsn_e,co-consumed,4.419677672184616e-06
3755,163,2872,EX_gua_e,co-consumed,0.0342827447561853
3756,163,2872,EX_h2o2_e,received,1.5300857411306875e-06
3757,163,2872,EX_h2o_e,co-consumed,3.827115220014824
3758,163,2872,EX_h2s_e,co-consumed,0.02431928796671417
3759,163,2872,EX_h_e,co-consumed,3.8461355505538806
3760,163,2872,EX_his__L_e,received,1.2315588841804397e-06
3761,163,2872,EX_hisgly_e,co-consumed,4.460553720861538e-06
3762,163,2872,EX_id3acald_e,provided,0.008982200080653042
3763,163,2872,EX_ile__L_e,co-consumed,0.049123875256949556
3764,163,2872,EX_ins_e,received,1.6850130268476974e-06
3765,163,2872,EX_k_e,co-consumed,0.0308382555391736
3766,163,2872,EX_lac__L_e,co-consumed,4.190526490165385e-06
3767,163,2872,EX_leu__L_e,co-consumed,0.07287881988427311
3768,163,2872,EX_lys__L_e,co-consumed,0.055791081597038925
3769,163,2872,EX_meoh_e,co-consumed,1.8654553288258585e-06
3770,163,2872,EX_mg2_e,co-consumed,0.0013705505077642962
3771,163,2872,EX_mn2_e,co-consumed,0.00010837414818600385
3772,163,2872,EX_nh4_e,provided,0.03831124219588921
3773,163,2872,EX_no3_e,co-consumed,0.00019934251440029233
3774,163,2872,EX_o2_e,co-consumed,3.846154261361325
3775,163,2872,EX_orn_e,co-consumed,0.03488356874839968
3776,163,2872,EX_pea_e,co-consumed,1.027585476087609e-06
3777,163,2872,EX_pheme_e,received,1.799854933011916e-06
3778,163,2872,EX_pi_e,co-consumed,0.22161693274251018
3779,163,2872,EX_pnto__R_e,co-consumed,2.3161353461510233e-06
3780,163,2872,EX_pydxn_e,co-consumed,3.4598311052201625e-06
3781,163,2872,EX_rib__D_e,co-consumed,1.3976831023183708e-06
3782,163,2872,EX_salchs4_e,co-consumed,1.0055455168357758e-06
3783,163,2872,EX_ser__L_e,co-consumed,0.061192871940525535
3784,163,2872,EX_skm_e,co-consumed,1.2296408767862724e-06
3785,163,2872,EX_so4_e,co-consumed,0.000685370961125
3786,163,2872,EX_stfrnA_e,provided,1.567571318468327e-06
3787,163,2872,EX_tag160_e,co-consumed,1.0029828252992021e-06
3788,163,2872,EX_tag181d9_e,co-consumed,1.0490866257128383e-06
3789,163,2872,EX_thr__L_e,co-consumed,0.005292149623333993
3790,163,2872,EX_tyr__L_e,co-consumed,0.015767286037892545
3791,163,2872,EX_ura_e,provided,0.006183550313298108
3792,163,2872,EX_val__L_e,co-consumed,1.0623947615446156e-05
3793,163,2872,EX_zn2_e,co-consumed,5.307816177365001e-05
3794,163,793,EX_12dgr160_e,co-consumed,2.0682634360708692e-06
3795,163,793,EX_12dgr180_e,co-consumed,2.0649037930139252e-06
3796,163,793,EX_1ag160_e,co-consumed,1.180184459472067e-06
3797,163,793,EX_1ag180_e,co-consumed,1.1817076945168424e-06
3798,163,793,EX_1ag181d9_e,co-consumed,1.1846960732843093e-06
3799,163,793,EX_1ag182d9d12_e,co-consumed,1.181897466503429e-06
3800,163,793,EX_2ddglcn_e,co-consumed,4.62942448145e-06
3801,163,793,EX_2m35mdntha_e,co-consumed,1.0262417597656227e-06
3802,163,793,EX_35dnta_e,co-consumed,1.026597265182862e-06
3803,163,793,EX_3oxoadp_e,co-consumed,1.1403339337911778e-06
3804,163,793,EX_4abut_e,co-consumed,0.3416662191921631
3805,163,793,EX_acald_e,co-consumed,0.09829531369878969
3806,163,793,EX_acon_C_e,co-consumed,4.215207306e-06
3807,163,793,EX_ade_e,co-consumed,5.812956140153847e-06
3808,163,793,EX_adn_e,co-consumed,1.11693173534e-05
3809,163,793,EX_ala__L_e,co-consumed,3.988300751953847e-06
3810,163,793,EX_alahis_e,co-consumed,1.2304481363696154e-05
3811,163,793,EX_algac_MG_14_e,co-consumed,1.1674143227571103e-06
3812,163,793,EX_algac_MG_23_e,co-consumed,1.2429151430210337e-06
3813,163,793,EX_algac_MG_32_e,co-consumed,1.295385241982074e-06
3814,163,793,EX_algac_MG_41_e,co-consumed,1.333898953828503e-06
3815,163,793,EX_algac__M_e,co-consumed,1.7296359281929562e-06
3816,163,793,EX_arg__L_e,co-consumed,0.06736310437396878
3817,163,793,EX_ca2_e,co-consumed,0.001185391745599031
3818,163,793,EX_carn_e,co-consumed,8.296321444723078e-06
3819,163,793,EX_cit_e,co-consumed,0.0013022254978506654
3820,163,793,EX_cl_e,co-consumed,0.0011853916335122
3821,163,793,EX_co_e,received,9.60691638664077e-05
3822,163,793,EX_cobalt2_e,co-consumed,2.2774094178946155e-05
3823,163,793,EX_cu2_e,co-consumed,0.00016335880501445002
3824,163,793,EX_cyan_e,co-consumed,1.0624379166541859e-06
3825,163,793,EX_dad_2_e,co-consumed,1.0834647051426924e-05
3826,163,793,EX_dag181d9_e,co-consumed,2.0715507291010693e-06
3827,163,793,EX_dag182d9d12_e,co-consumed,2.06283632505881e-06
3828,163,793,EX_etha_e,co-consumed,1.366745674540251e-06
3829,163,793,EX_fe2_e,co-consumed,6.06025837883077e-05
3830,163,793,EX_fe3_e,co-consumed,0.0025943225706201193
3831,163,793,EX_fe3pyovd_kt_e,co-consumed,9.131650491718462e-05
3832,163,793,EX_for_e,co-consumed,9.24532690955e-06
3833,163,793,EX_fru_e,co-consumed,0.05904668206098606
3834,163,793,EX_g3pg_e,co-consumed,1.1537999312415492e-06
3835,163,793,EX_galctn__D_e,co-consumed,1.1862519799811938e-06
3836,163,793,EX_gam_e,co-consumed,6.9534980470153845e-06
3837,163,793,EX_glc__D_e,co-consumed,0.09889936948290312
3838,163,793,EX_glcn_e,co-consumed,1.508476052778219e-06
3839,163,793,EX_glcur_e,provided,1.0114460550541517e-06
3840,163,793,EX_glu__L_e,co-consumed,1.4390990979172195e-06
3841,163,793,EX_gly_e,co-consumed,5.664214812215384e-06
3842,163,793,EX_glyc3p_e,co-consumed,1.3440331101619233e-05
3843,163,793,EX_glyc_e,received,7.605128399458076e-05
3844,163,793,EX_glygln_e,co-consumed,0.19641036395246472
3845,163,793,EX_glymet_e,co-consumed,1.3614291762045281e-06
3846,163,793,EX_gua_e,co-consumed,0.05539093457271766
3847,163,793,EX_h2o2_e,co-consumed,4.240259610680769e-06
3848,163,793,EX_h2o_e,received,1.01404731274507
3849,163,793,EX_h2s_e,co-consumed,0.0560629797158224
3850,163,793,EX_h_e,co-consumed,3.846150840431092
3851,163,793,EX_his__L_e,co-consumed,1.0724407875339424e-06
3852,163,793,EX_hisgly_e,co-consumed,3.1839317935235686e-06
3853,163,793,EX_hishis_e,co-consumed,8.420188611153846e-06
3854,163,793,EX_hxan_e,co-consumed,2.6542717977285926e-06
3855,163,793,EX_ile__L_e,co-consumed,0.06616816599729473
3856,163,793,EX_indole_e,co-consumed,0.01293713139924703
3857,163,793,EX_ins_e,co-consumed,1.6850130268476974e-06
3858,163,793,EX_istfrnA_e,co-consumed,9.37997257431e-05
3859,163,793,EX_istfrnB_e,co-consumed,9.568576336178847e-05
3860,163,793,EX_k_e,co-consumed,0.04445343765071817
3861,163,793,EX_leu__L_e,co-consumed,0.10185138123911715
3862,163,793,EX_lys__L_e,co-consumed,0.07815106020413656
3863,163,793,EX_malttr_e,co-consumed,1.176296335681701e-06
3864,163,793,EX_maltttr_e,co-consumed,2.5733467696465184e-06
3865,163,793,EX_meoh_e,co-consumed,7.235328516792308e-06
3866,163,793,EX_met__D_e,co-consumed,2.9274103732805284e-06
3867,163,793,EX_met__L_e,co-consumed,1.0530519185830769e-05
3868,163,793,EX_metox_e,co-consumed,3.843759080010692e-06
3869,163,793,EX_mg2_e,co-consumed,0.00197565260848315
3870,163,793,EX_mn2_e,co-consumed,0.0001573689907765423
3871,163,793,EX_no3_e,co-consumed,4.684385232161539e-06
3872,163,793,EX_o2_e,co-consumed,3.8461552650626682
3873,163,793,EX_orn__D_e,co-consumed,1.040908937660276e-06
3874,163,793,EX_orn_e,co-consumed,0.0503264315059086
3875,163,793,EX_pac_e,provided,1.5274015892285836e-06
3876,163,793,EX_pheme_e,co-consumed,4.980973069452692e-05
3877,163,793,EX_pi_e,co-consumed,0.21972281109387895
3878,163,793,EX_pnto__R_e,co-consumed,2.3161353461510233e-06
3879,163,793,EX_prealg_MG_14_e,co-consumed,1.6300015795745746e-06
3880,163,793,EX_prealg_MG_23_e,co-consumed,1.6300015795745746e-06
3881,163,793,EX_prealg_MG_32_e,co-consumed,1.6300015795745746e-06
3882,163,793,EX_prealg_MG_41_e,co-consumed,1.6300015795745746e-06
3883,163,793,EX_prealginate_G_e,co-consumed,1.6300015795745746e-06
3884,163,793,EX_pydxn_e,co-consumed,3.4598311052201625e-06
3885,163,793,EX_rib__D_e,co-consumed,1.3976831023183708e-06
3886,163,793,EX_salchs4_e,co-consumed,1.0055455168357758e-06
3887,163,793,EX_ser__L_e,received,1.3397485301154694e-06
3888,163,793,EX_skm_e,received,1.2296408767862724e-06
3889,163,793,EX_so4_e,co-consumed,0.0009876483667281117
3890,163,793,EX_tag160_e,co-consumed,2.775667147767166e-06
3891,163,793,EX_tag180_e,co-consumed,2.767705584095227e-06
3892,163,793,EX_tag181d9_e,co-consumed,2.787263072306794e-06
3893,163,793,EX_tag182d9d12_e,co-consumed,2.76668563930147e-06
3894,163,793,EX_tyr__L_e,received,1.5124000016231581e-06
3895,163,793,EX_ura_e,provided,0.006183550313298108
3896,163,793,EX_val__L_e,co-consumed,1.0623947615446156e-05
3897,163,793,EX_zn2_e,co-consumed,7.765966115021923e-05
3898,163,946,EX_12dgr160_e,co-consumed,2.0682634360708692e-06
3899,163,946,EX_12dgr180_e,co-consumed,2.0649037930139252e-06
3900,163,946,EX_1ag160_e,co-consumed,1.180184459472067e-06
3901,163,946,EX_1ag180_e,co-consumed,1.1817076945168424e-06
3902,163,946,EX_1ag181d9_e,co-consumed,1.1846960732843093e-06
3903,163,946,EX_1ag182d9d12_e,co-consumed,1.181897466503429e-06
3904,163,946,EX_2m35mdntha_e,co-consumed,1.0262417597656227e-06
3905,163,946,EX_34dhbz_e,co-consumed,1.118892114068388e-06
3906,163,946,EX_35dnta_e,co-consumed,1.026597265182862e-06
3907,163,946,EX_3oxoadp_e,co-consumed,1.1403339337911778e-06
3908,163,946,EX_acald_e,co-consumed,0.09829531369878969
3909,163,946,EX_acon_C_e,co-consumed,4.215207306e-06
3910,163,946,EX_adn_e,received,5.044163752476923e-06
3911,163,946,EX_arg__L_e,co-consumed,0.06815127319776508
3912,163,946,EX_bz_e,co-consumed,2.3533893214703847e-05
3913,163,946,EX_ca2_e,co-consumed,0.0011992702117069654
3914,163,946,EX_cit_e,co-consumed,0.0015447699777288233
3915,163,946,EX_cl_e,co-consumed,0.0011992702235090655
3916,163,946,EX_co_e,received,9.60691638664077e-05
3917,163,946,EX_cobalt2_e,co-consumed,2.3040734134615383e-05
3918,163,946,EX_cu2_e,co-consumed,0.00016335880501445002
3919,163,946,EX_cyan_e,co-consumed,1.0624379166541859e-06
3920,163,946,EX_dag181d9_e,co-consumed,2.0715507291010693e-06
3921,163,946,EX_dag182d9d12_e,co-consumed,2.06283632505881e-06
3922,163,946,EX_etoh_e,provided,0.0006796060114887308
3923,163,946,EX_fe2_e,co-consumed,0.0012446682203394385
3924,163,946,EX_fe3_e,co-consumed,0.0025943225706201193
3925,163,946,EX_fe3pyovd_kt_e,co-consumed,8.09823370339346e-05
3926,163,946,EX_for_e,received,0.0004092892716507385
3927,163,946,EX_fru_e,co-consumed,0.05904668206098606
3928,163,946,EX_glc__D_e,co-consumed,0.12475864941207883
3929,163,946,EX_glu__L_e,co-consumed,1.4390990979172195e-06
3930,163,946,EX_glyc3p_e,received,1.03180991350723e-06
3931,163,946,EX_glyc_e,co-consumed,0.02639678393326761
3932,163,946,EX_glygln_e,co-consumed,0.19882805343312032
3933,163,946,EX_glymet_e,co-consumed,1.7783971382956293e-06
3934,163,946,EX_h2o2_e,co-consumed,4.059224988565385e-06
3935,163,946,EX_h2o_e,received,3.8326149141324772
3936,163,946,EX_h2s_e,co-consumed,0.04300003054758521
3937,163,946,EX_h_e,co-consumed,3.846150840431092
3938,163,946,EX_his__L_e,received,1.566199591274318e-06
3939,163,946,EX_ile__L_e,co-consumed,0.06694157852024211
3940,163,946,EX_indole_e,co-consumed,0.015889950143748405
3941,163,946,EX_ins_e,received,1.6850130268476974e-06
3942,163,946,EX_istfrnA_e,co-consumed,8.356181014307694e-05
3943,163,946,EX_istfrnB_e,co-consumed,8.534417800006923e-05
3944,163,946,EX_k_e,co-consumed,0.04497390017938744
3945,163,946,EX_lys__L_e,co-consumed,5.253611150896154e-06
3946,163,946,EX_meoh_e,co-consumed,7.763166075511538e-06
3947,163,946,EX_mg2_e,co-consumed,0.0019987837359668388
3948,163,946,EX_mn2_e,co-consumed,0.0001592114728702154
3949,163,946,EX_nh4_e,provided,0.6214669539634867
3950,163,946,EX_no3_e,co-consumed,0.00019934251440029233
3951,163,946,EX_o2_e,co-consumed,3.8461552650626682
3952,163,946,EX_pheme_e,co-consumed,5.202052776180001e-05
3953,163,946,EX_pi_e,co-consumed,0.22268244865019532
3954,163,946,EX_rib__D_e,co-consumed,1.1242906208690336e-06
3955,163,946,EX_salchs4_e,co-consumed,1.0055455168357758e-06
3956,163,946,EX_ser__L_e,co-consumed,0.16052527263996938
3957,163,946,EX_skm_e,co-consumed,1.2296408767862724e-06
3958,163,946,EX_so4_e,co-consumed,0.0010356942641698114
3959,163,946,EX_tag160_e,co-consumed,2.775667147767166e-06
3960,163,946,EX_tag180_e,co-consumed,2.767705584095227e-06
3961,163,946,EX_tag181d9_e,co-consumed,2.787263072306794e-06
3962,163,946,EX_tag182d9d12_e,co-consumed,2.76668563930147e-06
3963,163,946,EX_ura_e,provided,0.006183550313298108
3964,163,946,EX_val__L_e,co-consumed,1.0623947615446156e-05
3965,163,946,EX_zn2_e,co-consumed,7.856890339905e-05
3966,163,100,EX_2m35mdntha_e,co-consumed,1.0262417597656227e-06
3967,163,100,EX_35dnta_e,co-consumed,1.026597265182862e-06
3968,163,100,EX_4abut_e,received,1.8658452292495046e-06
3969,163,100,EX_acald_e,co-consumed,0.09829531369878969
3970,163,100,EX_acglu_e,provided,1.0397487846796477e-06
3971,163,100,EX_adn_e,co-consumed,4.048135550126923e-05
3972,163,100,EX_arg__L_e,co-consumed,0.06815127319776508
3973,163,100,EX_asn__L_e,co-consumed,0.043133305422305535
3974,163,100,EX_asp__L_e,provided,1.1945928717933186e-06
3975,163,100,EX_ca2_e,co-consumed,0.0011992702117069654
3976,163,100,EX_cit_e,co-consumed,2.708533751522308e-05
3977,163,100,EX_cl_e,co-consumed,0.0011992702235090655
3978,163,100,EX_co_e,co-consumed,2.3449780630360202e-06
3979,163,100,EX_cobalt2_e,co-consumed,2.3040734134615383e-05
3980,163,100,EX_cu2_e,co-consumed,0.00016335880501445002
3981,163,100,EX_cyan_e,co-consumed,1.0624379166541859e-06
3982,163,100,EX_fe2_e,co-consumed,0.001249290218271727
3983,163,100,EX_fe3_e,co-consumed,0.000516712445870473
