,focal,partner,reaction,class,flux
73,1334,2872,EX_mg2_e,co-consumed,0.0011081342987139654
74,1334,2872,EX_mn2_e,co-consumed,8.826275728079617e-05
75,1334,2872,EX_o2_e,co-consumed,3.8461538396717248
76,1334,2872,EX_orn_e,provided,1.3846874500647778e-06
77,1334,2872,EX_pi_e,co-consumed,0.1791302010654609
78,1334,2872,EX_pro__L_e,co-consumed,1.4385610337690725e-06
79,1334,2872,EX_ser__L_e,co-consumed,0.04947400720570294
80,1334,2872,EX_so4_e,co-consumed,0.0005541293094026077
81,1334,2872,EX_thr__L_e,co-consumed,0.032405645562071206
82,1334,2872,EX_ura_e,co-consumed,0.042254967447512594
83,1334,2872,EX_zn2_e,co-consumed,4.355416766738462e-05
84,1334,793,EX_arg__L_e,co-consumed,0.0396449825013695
85,1334,793,EX_ca2_e,co-consumed,0.0006976258541753462
86,1334,793,EX_cit_e,co-consumed,0.010816116709596531
87,1334,793,EX_cl_e,co-consumed,0.0006976258321206386
88,1334,793,EX_cobalt2_e,co-consumed,1.340299372793077e-05
89,1334,793,EX_cu2_e,co-consumed,9.502722553105001e-05
90,1334,793,EX_fe2_e,co-consumed,0.0009000054855249385
91,1334,793,EX_fe3_e,co-consumed,0.0010463285076026654
92,1334,793,EX_gly_asn__L_e,co-consumed,0.032308500397858396
93,1334,793,EX_glyc_e,provided,0.030615264421864692
94,1334,793,EX_glygln_e,co-consumed,0.18986200851399868
95,1334,793,EX_h2o_e,received,3.8461535418115727
96,1334,793,EX_h2s_e,co-consumed,0.0329316946150509
97,1334,793,EX_h_e,co-consumed,1.8445291239945067
98,1334,793,EX_ile__L_e,co-consumed,0.029369318078327378
99,1334,793,EX_k_e,co-consumed,0.026161705547365778
100,1334,793,EX_leu__L_e,co-consumed,1.7668181784703848e-05
101,1334,793,EX_lys__L_e,provided,0.07556832477795378
102,1334,793,EX_mal__L_e,co-consumed,0.2689813385653206
103,1334,793,EX_mg2_e,co-consumed,0.0011627097146572386
104,1334,793,EX_mn2_e,co-consumed,9.261468666001924e-05
105,1334,793,EX_o2_e,co-consumed,3.8461538396717248
106,1334,793,EX_pi_e,co-consumed,0.18795897702046643
107,1334,793,EX_so4_e,co-consumed,0.0005814227166594961
108,1334,793,EX_ura_e,co-consumed,4.892941741433077e-05
109,1334,793,EX_zn2_e,co-consumed,4.570420861225384e-05
110,1334,946,EX_arg__L_e,co-consumed,0.0396449825013695
111,1334,946,EX_ca2_e,co-consumed,0.0006976258541753462
112,1334,946,EX_cgly_e,provided,0.1626080732540877
113,1334,946,EX_cit_e,co-consumed,0.010816116709596531
114,1334,946,EX_cl_e,co-consumed,0.0006976258321206386
115,1334,946,EX_cobalt2_e,co-consumed,1.340299372793077e-05
116,1334,946,EX_cu2_e,co-consumed,9.502722553105001e-05
117,1334,946,EX_fe2_e,co-consumed,0.0009000054855249385
118,1334,946,EX_fe3_e,co-consumed,0.0010463285076026654
119,1334,946,EX_glu__L_e,co-consumed,0.16260807941202665
120,1334,946,EX_gly_asn__L_e,co-consumed,0.032308500397858396
121,1334,946,EX_glygln_e,co-consumed,0.3269294572788471
122,1334,946,EX_gthrd_e,received,0.1626080686069223
123,1334,946,EX_h2o_e,received,3.8461535418115727
124,1334,946,EX_h2s_e,co-consumed,0.0329316946150509
125,1334,946,EX_h_e,co-consumed,1.8445291239945067
126,1334,946,EX_ile__L_e,co-consumed,0.029369318078327378
127,1334,946,EX_k_e,co-consumed,0.026161705547365778
128,1334,946,EX_malt_e,co-consumed,0.1737301029179674
129,1334,946,EX_mg2_e,co-consumed,0.0011627097146572386
130,1334,946,EX_mn2_e,co-consumed,9.261468666001924e-05
131,1334,946,EX_nh4_e,provided,0.77162814878467
132,1334,946,EX_o2_e,co-consumed,3.8461538396717248
133,1334,946,EX_pi_e,co-consumed,0.18795897702046643
134,1334,946,EX_ser__L_e,co-consumed,0.1828368588772809
135,1334,946,EX_so4_e,co-consumed,0.0005814227166594961
136,1334,946,EX_ura_e,co-consumed,0.044336167374223204
137,1334,946,EX_zn2_e,co-consumed,4.570420861225384e-05
138,1334,100,EX_ca2_e,co-consumed,0.0006976258541753462
139,1334,100,EX_cit_e,co-consumed,0.0032320957069018274
140,1334,100,EX_cl_e,co-consumed,0.0006976258321206386
141,1334,100,EX_cobalt2_e,co-consumed,1.340299372793077e-05
142,1334,100,EX_cu2_e,co-consumed,9.502722553105001e-05
143,1334,100,EX_fe2_e,co-consumed,0.0009000054855249385
144,1334,100,EX_fe3_e,co-consumed,0.0010463285076026654
145,1334,100,EX_fum_e,co-consumed,0.49328516671485123
146,1334,100,EX_gly_asn__L_e,co-consumed,0.032308500397858396
147,1334,100,EX_h2o_e,received,3.8461535418115727
148,1334,100,EX_h2s_e,co-consumed,0.0329316946150509
149,1334,100,EX_h_e,co-consumed,1.8445291239945067
150,1334,100,EX_ile__L_e,co-consumed,0.029369318078327378
151,1334,100,EX_k_e,co-consumed,0.026161705547365778
152,1334,100,EX_mal__L_e,co-consumed,0.8641149679095905
153,1334,100,EX_meoh_e,provided,0.00011930771271457693
154,1334,100,EX_mg2_e,co-consumed,0.0011627097146572386
155,1334,100,EX_mn2_e,co-consumed,9.261468666001924e-05
156,1334,100,EX_o2_e,co-consumed,3.8461538396717248
157,1334,100,EX_pi_e,co-consumed,0.18795897702046643
158,1334,100,EX_ser__L_e,co-consumed,1.1260154284266213
159,1334,100,EX_so4_e,co-consumed,0.0005814227166594961
160,1334,100,EX_zn2_e,co-consumed,4.570420861225384e-05
161,1334,778,EX_ca2_e,co-consumed,0.0006976258541753462
162,1334,778,EX_cl_e,co-consumed,0.0006976258321206386
163,1334,778,EX_co_e,provided,9.791134979293078e-05
164,1334,778,EX_cobalt2_e,co-consumed,1.340299372793077e-05
165,1334,778,EX_cu2_e,co-consumed,9.502722553105001e-05
166,1334,778,EX_fe2_e,co-consumed,0.0009000054855249385
167,1334,778,EX_fe3_e,co-consumed,0.0010463285076026654
168,1334,778,EX_gly_asn__L_e,co-consumed,0.032308500397858396
169,1334,778,EX_glyc_e,provided,0.7806454667224222
170,1334,778,EX_glygln_e,co-consumed,0.3269294572788471
171,1334,778,EX_h2o_e,received,3.8461535418115727
172,1334,778,EX_h2s_e,co-consumed,0.0329316946150509
173,1334,778,EX_h_e,co-consumed,1.8445291239945067
174,1334,778,EX_ile__L_e,co-consumed,0.029369318078327378
175,1334,778,EX_k_e,co-consumed,0.026161705547365778
176,1334,778,EX_leu__L_e,co-consumed,0.06183216005071879
177,1334,778,EX_malt_e,co-consumed,0.09962396267257846
178,1334,778,EX_meoh_e,provided,0.00014170075801646538
179,1334,778,EX_mg2_e,co-consumed,0.0011627097146572386
180,1334,778,EX_mn2_e,co-consumed,9.261468666001924e-05
181,1334,778,EX_nh4_e,provided,0.8139682992727062
182,1334,778,EX_o2_e,co-consumed,3.8461538396717248
183,1334,778,EX_pi_e,co-consumed,0.18795897702046643
184,1334,778,EX_ser__L_e,co-consumed,0.1796266320937801
185,1334,778,EX_so4_e,co-consumed,0.0005814227166594961
186,1334,778,EX_zn2_e,co-consumed,4.570420861225384e-05
187,1334,892,EX_arg__L_e,received,0.0396449825013695
188,1334,892,EX_ca2_e,co-consumed,0.0006976258541753462
189,1334,892,EX_cgly_e,provided,0.16167942136217403
190,1334,892,EX_cl_e,co-consumed,0.0006976258321206386
191,1334,892,EX_co2_e,provided,2.4469852153936373
192,1334,892,EX_cobalt2_e,co-consumed,1.340299372793077e-05
193,1334,892,EX_cu2_e,co-consumed,9.502722553105001e-05
194,1334,892,EX_fe2_e,co-consumed,0.0009000054855249385
195,1334,892,EX_fe3_e,co-consumed,0.0010463285076026654
196,1334,892,EX_glu__L_e,co-consumed,0.1616792991542099
197,1334,892,EX_gly_asn__L_e,co-consumed,0.032308500397858396
198,1334,892,EX_glyc_e,provided,3.846146481430281
199,1334,892,EX_glygln_e,co-consumed,0.3269294572788471
200,1334,892,EX_gthrd_e,received,0.16167928017581867
201,1334,892,EX_h2o_e,received,3.8461535418115727
202,1334,892,EX_h2s_e,co-consumed,0.0329316946150509
203,1334,892,EX_ile__L_e,co-consumed,0.029369318078327378
204,1334,892,EX_k_e,co-consumed,0.026161705547365778
205,1334,892,EX_leu__L_e,co-consumed,0.06183216005071879
206,1334,892,EX_lys__L_e,provided,0.19710273780340035
207,1334,892,EX_mg2_e,co-consumed,0.0011627097146572386
208,1334,892,EX_mn2_e,co-consumed,9.261468666001924e-05
209,1334,892,EX_nh4_e,provided,3.8461535759620356
210,1334,892,EX_o2_e,co-consumed,3.846153811653445
211,1334,892,EX_orn_e,provided,0.9237120477737683
212,1334,892,EX_pi_e,co-consumed,0.18795897702046643
213,1334,892,EX_ser__L_e,co-consumed,0.2274993359697782
214,1334,892,EX_so4_e,co-consumed,0.0005814227166594961
215,1334,892,EX_ura_e,co-consumed,0.044336167374223204
216,1334,892,EX_zn2_e,co-consumed,4.570420861225384e-05
217,1334,230,EX_arg__L_e,co-consumed,0.0396449825013695
218,1334,230,EX_ca2_e,co-consumed,0.0006976258541753462
219,1334,230,EX_cl_e,co-consumed,0.0006976258321206386
220,1334,230,EX_co_e,provided,2.428739113824123
221,1334,230,EX_cobalt2_e,co-consumed,1.340299372793077e-05
222,1334,230,EX_cu2_e,co-consumed,9.502722553105001e-05
223,1334,230,EX_fe2_e,co-consumed,0.0009000054855249385
224,1334,230,EX_fum_e,co-consumed,0.4915630218792788
225,1334,230,EX_gly_asn__L_e,co-consumed,0.032308500397858396
226,1334,230,EX_glyc_e,provided,2.137014429273764
227,1334,230,EX_h2o_e,received,3.8461535418115727
228,1334,230,EX_h2s_e,co-consumed,0.0329316946150509
229,1334,230,EX_h_e,co-consumed,1.8445291239945067
230,1334,230,EX_ile__L_e,co-consumed,0.029369318078327378
231,1334,230,EX_k_e,co-consumed,0.026161705547365778
232,1334,230,EX_mal__L_e,co-consumed,0.8315401847065761
233,1334,230,EX_meoh_e,provided,0.00013483830024272692
234,1334,230,EX_mg2_e,co-consumed,0.0011627097146572386
235,1334,230,EX_mn2_e,co-consumed,9.261468666001924e-05
236,1334,230,EX_nh4_e,provided,2.5863225098561414e-06
237,1334,230,EX_o2_e,co-consumed,3.8461538396717248
238,1334,230,EX_pi_e,co-consumed,0.1220312859946195
239,1334,230,EX_ser__L_e,co-consumed,0.2656653330655363
240,1334,230,EX_so4_e,co-consumed,0.0005814227166594961
241,1334,230,EX_ura_e,co-consumed,0.044336167374223204
242,1334,230,EX_zn2_e,co-consumed,4.570420861225384e-05
243,1334,867,EX_arg__L_e,co-consumed,0.0396449825013695
244,1334,867,EX_ca2_e,co-consumed,0.0006976258541753462
245,1334,867,EX_cit_e,co-consumed,0.004017371320901797
246,1334,867,EX_cl_e,co-consumed,0.0006976258321206386
247,1334,867,EX_cobalt2_e,co-consumed,1.340299372793077e-05
248,1334,867,EX_cu2_e,co-consumed,9.502722553105001e-05
249,1334,867,EX_fe2_e,co-consumed,0.0009000054855249385
250,1334,867,EX_fe3_e,co-consumed,0.0010463285076026654
251,1334,867,EX_fum_e,co-consumed,0.35834001541297705
252,1334,867,EX_gly_asn__L_e,co-consumed,0.032308500397858396
253,1334,867,EX_glyc_e,provided,1.4186837991795958
254,1334,867,EX_h2o_e,received,3.8461535418115727
255,1334,867,EX_h2s_e,co-consumed,0.0329316946150509
256,1334,867,EX_h_e,co-consumed,1.8445291239945067
257,1334,867,EX_ile__L_e,co-consumed,0.029369318078327378
258,1334,867,EX_k_e,co-consumed,0.026161705547365778
259,1334,867,EX_mal__L_e,co-consumed,0.9185503262329431
260,1334,867,EX_mg2_e,co-consumed,0.0011627097146572386
261,1334,867,EX_mn2_e,co-consumed,9.261468666001924e-05
262,1334,867,EX_o2_e,co-consumed,3.8461538396717248
263,1334,867,EX_pi_e,received,5.412689734292308e-06
264,1334,867,EX_ser__L_e,co-consumed,0.29869041050691747
265,1334,867,EX_so4_e,co-consumed,0.0005814227166594961
266,1334,867,EX_ura_e,co-consumed,0.044336167374223204
267,1334,867,EX_zn2_e,co-consumed,4.570420861225384e-05
268,1334,868,EX_arg__L_e,co-consumed,0.0396449825013695
269,1334,868,EX_ca2_e,co-consumed,0.0006976258541753462
270,1334,868,EX_cl_e,co-consumed,0.0006976258321206386
271,1334,868,EX_cobalt2_e,co-consumed,1.340299372793077e-05
272,1334,868,EX_cu2_e,co-consumed,9.502722553105001e-05
273,1334,868,EX_fe2_e,co-consumed,0.0009000054855249385
274,1334,868,EX_fe3_e,co-consumed,0.0010463285076026654
275,1334,868,EX_gly_asn__L_e,co-consumed,0.032308500397858396
276,1334,868,EX_glyc_e,provided,1.324771461861451e-06
277,1334,868,EX_glygln_e,co-consumed,0.3269294572788471
278,1334,868,EX_h2o_e,received,3.8461535418115727
279,1334,868,EX_h2s_e,received,0.0329316946150509
280,1334,868,EX_h_e,co-consumed,1.8445291239945067
281,1334,868,EX_ile__L_e,co-consumed,0.029369318078327378
282,1334,868,EX_k_e,co-consumed,0.026161705547365778
283,1334,868,EX_malt_e,co-consumed,0.1737301029179674
284,1334,868,EX_mg2_e,co-consumed,0.0011627097146572386
285,1334,868,EX_mn2_e,co-consumed,9.261468666001924e-05
286,1334,868,EX_nh4_e,provided,0.9947413464242302
287,1334,868,EX_o2_e,co-consumed,3.8461538396717248
288,1334,868,EX_pi_e,co-consumed,0.18795897702046643
289,1334,868,EX_ser__L_e,co-consumed,1.6980670113929671e-06
290,1334,868,EX_so4_e,co-consumed,0.0005814227166594961
291,1334,868,EX_ura_e,co-consumed,0.044336167374223204
292,1334,868,EX_zn2_e,co-consumed,4.570420861225384e-05
293,1334,1124,EX_arg__L_e,co-consumed,0.0396449825013695
294,1334,1124,EX_ca2_e,co-consumed,0.0006976258541753462
295,1334,1124,EX_cl_e,co-consumed,0.0006976258321206386
296,1334,1124,EX_cobalt2_e,co-consumed,1.340299372793077e-05
297,1334,1124,EX_cu2_e,co-consumed,9.502722553105001e-05
298,1334,1124,EX_fe2_e,co-consumed,0.0009000054855249385
299,1334,1124,EX_fum_e,co-consumed,0.5704447009773751
300,1334,1124,EX_gly_asn__L_e,co-consumed,0.032308500397858396
301,1334,1124,EX_h2o_e,received,3.8461535418115727
302,1334,1124,EX_h2s_e,co-consumed,0.0329316946150509
303,1334,1124,EX_h_e,co-consumed,1.8445291239945067
304,1334,1124,EX_ile__L_e,co-consumed,0.029369318078327378
305,1334,1124,EX_ins_e,provided,0.06971986426771963
306,1334,1124,EX_k_e,co-consumed,0.026161705547365778
307,1334,1124,EX_lys__L_e,provided,0.11223157068174078
308,1334,1124,EX_mal__L_e,co-consumed,0.9904159636632083
309,1334,1124,EX_mg2_e,co-consumed,0.0011627097146572386
310,1334,1124,EX_mn2_e,co-consumed,9.261468666001924e-05
311,1334,1124,EX_o2_e,co-consumed,3.8461538396717248
312,1334,1124,EX_orn_e,provided,0.07229641409278587
313,1334,1124,EX_pi_e,co-consumed,0.18795897702046643
314,1334,1124,EX_ser__L_e,co-consumed,1.3239660151299524
315,1334,1124,EX_so4_e,co-consumed,0.0005814227166594961
316,1334,1124,EX_ura_e,co-consumed,0.044336167374223204
317,1334,1124,EX_zn2_e,co-consumed,4.570420861225384e-05
318,1334,1391,EX_4abut_e,co-consumed,2.107034614338768
319,1334,1391,EX_arg__L_e,co-consumed,0.0396449825013695
320,1334,1391,EX_ca2_e,co-consumed,0.0006976258541753462
321,1334,1391,EX_cit_e,co-consumed,0.0042183909096892465
322,1334,1391,EX_cl_e,co-consumed,0.0006976258321206386
323,1334,1391,EX_cobalt2_e,co-consumed,1.340299372793077e-05
324,1334,1391,EX_cu2_e,co-consumed,9.502722553105001e-05
325,1334,1391,EX_fe2_e,co-consumed,0.0009000054855249385
326,1334,1391,EX_fe3_e,co-consumed,0.0010463285076026654
327,1334,1391,EX_fum_e,co-consumed,0.15703311764297345
328,1334,1391,EX_glu__L_e,received,2.107034567389374
329,1334,1391,EX_gly_asn__L_e,co-consumed,0.032308500397858396
330,1334,1391,EX_glyald_e,received,5.5376650690719235e-05
331,1334,1391,EX_glyc_e,provided,2.71801520266649
332,1334,1391,EX_h2o_e,received,3.8461535418115727
333,1334,1391,EX_h2s_e,co-consumed,0.0329316946150509
334,1334,1391,EX_h_e,co-consumed,1.8445291239945067
335,1334,1391,EX_ile__L_e,co-consumed,0.029369318078327378
336,1334,1391,EX_k_e,co-consumed,0.026161705547365778
337,1334,1391,EX_lys__L_e,provided,0.09269909442940587
338,1334,1391,EX_mal__L_e,co-consumed,0.28351903986036603
339,1334,1391,EX_mg2_e,co-consumed,0.0011627097146572386
340,1334,1391,EX_mn2_e,co-consumed,9.261468666001924e-05
341,1334,1391,EX_nh4_e,provided,0.04204477771799044
342,1334,1391,EX_o2_e,co-consumed,3.8461538396717248
343,1334,1391,EX_orn_e,provided,0.05971404156698073
344,1334,1391,EX_pi_e,co-consumed,0.0817066086837172
345,1334,1391,EX_ser__L_e,co-consumed,0.45521638629310773
346,1334,1391,EX_so4_e,co-consumed,0.0005814227166594961
347,1334,1391,EX_ura_e,co-consumed,3.4338261852636298e-06
348,1334,1391,EX_zn2_e,co-consumed,4.570420861225384e-05
349,1334,2774,EX_4abut_e,co-consumed,0.010636423026415204
350,1334,2774,EX_arg__L_e,co-consumed,0.0396449825013695
351,1334,2774,EX_ca2_e,co-consumed,0.0006976258541753462
352,1334,2774,EX_cgly_e,provided,0.1446120742665496
353,1334,2774,EX_cl_e,co-consumed,0.0006976258321206386
354,1334,2774,EX_co_e,provided,9.82219238520077e-05
355,1334,2774,EX_cobalt2_e,co-consumed,1.340299372793077e-05
356,1334,2774,EX_cu2_e,co-consumed,9.502722553105001e-05
357,1334,2774,EX_fe2_e,co-consumed,0.0009000054855249385
358,1334,2774,EX_fe3_e,co-consumed,0.0010463285076026654
359,1334,2774,EX_fum_e,co-consumed,0.7083895297526851
360,1334,2774,EX_glu__L_e,co-consumed,0.280870649482092
361,1334,2774,EX_gly_asn__L_e,co-consumed,0.032308500397858396
362,1334,2774,EX_glyc_e,provided,0.030356144388890033
363,1334,2774,EX_gthrd_e,received,0.14461207669169238
364,1334,2774,EX_h2o_e,received,3.8461535418115727
365,1334,2774,EX_h2s_e,co-consumed,0.0329316946150509
366,1334,2774,EX_h_e,co-consumed,1.8445291239945067
367,1334,2774,EX_ile__L_e,co-consumed,0.029369318078327378
368,1334,2774,EX_ins_e,provided,0.006425976896100592
369,1334,2774,EX_k_e,co-consumed,0.026161705547365778
370,1334,2774,EX_mal__L_e,co-consumed,1.5754906603255123
371,1334,2774,EX_mg2_e,co-consumed,0.0011627097146572386
372,1334,2774,EX_mn2_e,co-consumed,9.261468666001924e-05
373,1334,2774,EX_o2_e,co-consumed,3.8461538396717248
374,1334,2774,EX_pi_e,co-consumed,0.18795897702046643
375,1334,2774,EX_pro__L_e,co-consumed,0.029624183812475453
376,1334,2774,EX_ser__L_e,co-consumed,0.25167261308052835
377,1334,2774,EX_so4_e,co-consumed,0.0005814227166594961
378,1334,2774,EX_ura_e,co-consumed,0.044336167374223204
379,1334,2774,EX_zn2_e,co-consumed,4.570420861225384e-05
380,1334,2862,EX_arg__L_e,co-consumed,0.0396449825013695
381,1334,2862,EX_ca2_e,co-consumed,0.0006976258541753462
382,1334,2862,EX_cl_e,co-consumed,0.0006976258321206386
383,1334,2862,EX_cobalt2_e,co-consumed,1.340299372793077e-05
384,1334,2862,EX_cu2_e,co-consumed,9.502722553105001e-05
385,1334,2862,EX_fe2_e,co-consumed,0.0009000054855249385
386,1334,2862,EX_fe3_e,co-consumed,0.0010463285076026654
387,1334,2862,EX_gly_asn__L_e,co-consumed,0.032308500397858396
388,1334,2862,EX_glyc_e,provided,0.250323444820815
389,1334,2862,EX_glygln_e,co-consumed,0.3269294572788471
390,1334,2862,EX_h2o_e,received,3.8461535418115727
391,1334,2862,EX_h2s_e,received,0.0329316946150509
392,1334,2862,EX_h_e,co-consumed,1.8445291239945067
393,1334,2862,EX_ile__L_e,co-consumed,0.029369318078327378
394,1334,2862,EX_k_e,co-consumed,0.026161705547365778
395,1334,2862,EX_malt_e,co-consumed,0.07672344070514527
396,1334,2862,EX_mg2_e,co-consumed,0.0011627097146572386
397,1334,2862,EX_mn2_e,co-consumed,9.261468666001924e-05
398,1334,2862,EX_nh4_e,provided,0.3260047942314378
399,1334,2862,EX_o2_e,co-consumed,3.8461538396717248
400,1334,2862,EX_pi_e,co-consumed,0.1820030580036591
401,1334,2862,EX_ser__L_e,co-consumed,6.038116142822308e-05
402,1334,2862,EX_so4_e,co-consumed,0.0005814227166594961
403,1334,2862,EX_ura_e,co-consumed,0.044336167374223204
404,1334,2862,EX_zn2_e,co-consumed,4.570420861225384e-05
405,1334,364,EX_4abut_e,received,2.1070346969157363
406,1334,364,EX_arg__L_e,co-consumed,0.0396449825013695
407,1334,364,EX_ca2_e,co-consumed,0.0006976258541753462
408,1334,364,EX_cit_e,co-consumed,0.010816116709596531
409,1334,364,EX_cl_e,co-consumed,0.0006976258321206386
410,1334,364,EX_cobalt2_e,co-consumed,1.340299372793077e-05
411,1334,364,EX_cu2_e,co-consumed,9.502722553105001e-05
412,1334,364,EX_fe2_e,co-consumed,0.0009000054855249385
413,1334,364,EX_fe3_e,co-consumed,0.0010463285076026654
414,1334,364,EX_fum_e,co-consumed,3.7594056848188857
415,1334,364,EX_glu__L_e,co-consumed,3.8461339651974407
416,1334,364,EX_gly_asn__L_e,co-consumed,0.032308500397858396
417,1334,364,EX_h2o_e,co-consumed,0.3052269591778319
418,1334,364,EX_h2s_e,received,0.0329316946150509
419,1334,364,EX_h_e,co-consumed,1.8445291239945067
420,1334,364,EX_ile__L_e,co-consumed,0.029369318078327378
421,1334,364,EX_k_e,co-consumed,0.026161705547365778
422,1334,364,EX_leu__L_e,co-consumed,0.06183216005071879
423,1334,364,EX_lys__L_e,provided,0.2277699767825323
424,1334,364,EX_mg2_e,co-consumed,0.0011627097146572386
425,1334,364,EX_mn2_e,co-consumed,9.261468666001924e-05
426,1334,364,EX_o2_e,co-consumed,3.8461538396717248
427,1334,364,EX_orn_e,provided,0.14672305106326133
428,1334,364,EX_pi_e,co-consumed,0.18795897702046643
429,1334,364,EX_so4_e,co-consumed,0.0005814227166594961
430,1334,364,EX_ura_e,co-consumed,0.044336167374223204
431,1334,364,EX_zn2_e,co-consumed,4.570420861225384e-05
432,1334,504,EX_arg__L_e,co-consumed,0.0396449825013695
433,1334,504,EX_ca2_e,co-consumed,0.0006976258541753462
434,1334,504,EX_cgly_e,provided,0.16220826603827507
435,1334,504,EX_cit_e,co-consumed,0.010816116709596531
436,1334,504,EX_cl_e,co-consumed,0.0006976258321206386
437,1334,504,EX_cobalt2_e,co-consumed,1.340299372793077e-05
438,1334,504,EX_cu2_e,co-consumed,9.502722553105001e-05
439,1334,504,EX_fe2_e,co-consumed,0.0009000054855249385
440,1334,504,EX_glu__L_e,co-consumed,0.16220827072423175
441,1334,504,EX_gly_asn__L_e,co-consumed,0.032308500397858396
442,1334,504,EX_glygln_e,co-consumed,0.3269294572788471
443,1334,504,EX_gthrd_e,received,0.16220827476281616
444,1334,504,EX_h2o_e,received,3.8461535418115727
445,1334,504,EX_h2s_e,received,0.0329316946150509
