compartments,abundance,growth_rate,reactions,metabolites,tradeoff
1080,0.038461538461538464,2.3133392488795727e-09,2192,1433,0.6
1101,0.038461538461538464,3.8648263091332327,2883,1858,0.6
1114,0.038461538461538464,3.8648263090158217,2032,1417,0.6
1174,0.038461538461538464,3.864826309104087,2696,1791,0.6
1208,0.038461538461538464,3.8648263090360797,2635,1734,0.6
1234,0.038461538461538464,3.8648263091887944,2805,1837,0.6
1252,0.038461538461538464,3.8648263090718746,2312,1577,0.6
1334,0.038461538461538464,3.864826309064185,2543,1658,0.6
1338,0.038461538461538464,3.8648263091812396,2268,1507,0.6
1350,0.038461538461538464,3.864826308220788,2234,1532,0.6
1357,0.038461538461538464,3.8648263091449424,2506,1629,0.6
1362,0.038461538461538464,3.864826309176107,2351,1575,0.6
262,0.038461538461538464,3.864826309165663,2236,1488,0.6
2751,0.038461538461538464,1.915274368768235e-10,2356,1527,0.6
397,0.038461538461538464,3.8648263090828774,2866,1871,0.6
428,0.038461538461538464,3.8648263091449055,2744,1785,0.6
459,0.038461538461538464,3.86482630912901,3028,1970,0.6
638,0.038461538461538464,3.8648263091416126,2269,1566,0.6
709,0.038461538461538464,3.864826309086283,2186,1418,0.6
790,0.038461538461538464,3.864826309087388,2671,1715,0.6
796,0.038461538461538464,3.8648263091060966,2725,1866,0.6
895,0.038461538461538464,3.864826309022282,2258,1557,0.6
939,0.038461538461538464,3.8648263092168227,2424,1617,0.6
947,0.038461538461538464,3.86482630913368,2301,1599,0.6
978,0.038461538461538464,3.864826309093556,2251,1532,0.6
997,0.038461538461538464,3.8648263091169945,2872,1879,0.6
medium,,,578,578,0.6
