compartments,abundance,growth_rate,reactions,metabolites,tradeoff
1080,0.038461538461538464,2.2363418154778287,2192,1433,0.4
1101,0.038461538461538464,2.474822748180707,2883,1858,0.4
1114,0.038461538461538464,2.474108260215086,2032,1417,0.4
1174,0.038461538461538464,2.4748032440361363,2696,1791,0.4
1208,0.038461538461538464,2.4741082620913635,2635,1734,0.4
1234,0.038461538461538464,2.474803338546025,2805,1837,0.4
1252,0.038461538461538464,2.4741083110004354,2312,1577,0.4
1334,0.038461538461538464,2.4741082921969193,2543,1658,0.4
1338,0.038461538461538464,2.4748033472927924,2268,1507,0.4
1350,0.038461538461538464,2.4741079487094226,2234,1532,0.4
1357,0.038461538461538464,2.4748032843307994,2506,1629,0.4
1362,0.038461538461538464,2.4741084435784195,2351,1575,0.4
262,0.038461538461538464,2.4741084239132407,2236,1488,0.4
2751,0.038461538461538464,0.21325543970185784,2356,1527,0.4
397,0.038461538461538464,2.474803193783874,2866,1871,0.4
428,0.038461538461538464,2.4748032700284925,2744,1785,0.4
459,0.038461538461538464,2.474803254858619,3028,1970,0.4
638,0.038461538461538464,2.4741084012543197,2269,1566,0.4
709,0.038461538461538464,2.4741083299748543,2186,1418,0.4
790,0.038461538461538464,2.474803223017543,2671,1715,0.4
796,0.038461538461538464,2.4741083411611204,2725,1866,0.4
895,0.038461538461538464,2.474109136725457,2258,1557,0.4
939,0.038461538461538464,2.474803377613057,2424,1617,0.4
947,0.038461538461538464,2.4746010045839357,2301,1599,0.4
978,0.038461538461538464,2.4741083392498764,2251,1532,0.4
997,0.038461538461538464,2.4748032493113166,2872,1879,0.4
medium,,,578,578,0.4
