compartments,abundance,growth_rate,reactions,metabolites,tradeoff
1080,0.038461538461538464,1.1862766175307922,2192,1433,0.2
1101,0.038461538461538464,1.1908544734484952,2883,1858,0.2
1114,0.038461538461538464,1.1899640930511097,2032,1417,0.2
1174,0.038461538461538464,1.1899441761534861,2696,1791,0.2
1208,0.038461538461538464,1.1912701421714702,2635,1734,0.2
1234,0.038461538461538464,1.1899533813867786,2805,1837,0.2
1252,0.038461538461538464,1.1899576048071234,2312,1577,0.2
1334,0.038461538461538464,1.1899641796915725,2543,1658,0.2
1338,0.038461538461538464,1.189944179590042,2268,1507,0.2
1350,0.038461538461538464,1.1899459111826824,2234,1532,0.2
1357,0.038461538461538464,1.1899543806069335,2506,1629,0.2
1362,0.038461538461538464,1.1899989787727412,2351,1575,0.2
262,0.038461538461538464,1.1899441779160176,2236,1488,0.2
2751,0.038461538461538464,1.1693821161145377,2356,1527,0.2
397,0.038461538461538464,1.1899578165614628,2866,1871,0.2
428,0.038461538461538464,1.1899748572620226,2744,1785,0.2
459,0.038461538461538464,1.1899518986774686,3028,1970,0.2
638,0.038461538461538464,1.1899441778711382,2269,1566,0.2
709,0.038461538461538464,1.189944177137751,2186,1418,0.2
790,0.038461538461538464,1.189994174696895,2671,1715,0.2
796,0.038461538461538464,1.1900196751916075,2725,1866,0.2
895,0.038461538461538464,1.1899575762528771,2258,1557,0.2
939,0.038461538461538464,1.189944179652866,2424,1617,0.2
947,0.038461538461538464,1.1899458439626476,2301,1599,0.2
978,0.038461538461538464,1.1899441757481892,2251,1532,0.2
997,0.038461538461538464,1.1899441750830972,2872,1879,0.2
medium,,,578,578,0.2
